Tournament,Stage,Match Type,Match Name,Map,Round Number,Eliminator Team,Eliminator,Eliminator Agent,Eliminated Team,Eliminated,Eliminated Agent,Kill Type
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,6,Team Heretics,benjyfishy,cypher,Gentle Mates,Minny,breach,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,6,Team Heretics,benjyfishy,cypher,Gentle Mates,Kada,cypher,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,6,Team Heretics,benjyfishy,cypher,Gentle Mates,Zyppan,brimstone,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,12,Team Heretics,benjyfishy,cypher,Gentle Mates,Zyppan,brimstone,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,12,Team Heretics,benjyfishy,cypher,Gentle Mates,RobbieBk,fade,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,12,Team Heretics,benjyfishy,cypher,Gentle Mates,Minny,breach,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,14,Gentle Mates,RobbieBk,fade,Team Heretics,Boo,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,14,Gentle Mates,RobbieBk,fade,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,14,Gentle Mates,RobbieBk,fade,Team Heretics,RieNs,skye,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,1,Gentle Mates,Click,raze,Team Heretics,RieNs,skye,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,1,Gentle Mates,Click,raze,Team Heretics,Boo,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,5,Gentle Mates,Kada,cypher,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,5,Gentle Mates,Kada,cypher,Team Heretics,MiniBoo,raze,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,5,Gentle Mates,Kada,cypher,Team Heretics,Wo0t,tejo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,15,Gentle Mates,Kada,cypher,Team Heretics,MiniBoo,raze,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,15,Gentle Mates,Kada,cypher,Team Heretics,Boo,astra,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,15,Gentle Mates,Kada,cypher,Team Heretics,Wo0t,tejo,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,15,Gentle Mates,Kada,cypher,Team Heretics,RieNs,skye,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,11,Gentle Mates,Minny,breach,Team Heretics,MiniBoo,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,11,Gentle Mates,Minny,breach,Team Heretics,RieNs,skye,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,10,Gentle Mates,Minny,breach,Team Heretics,Wo0t,tejo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,10,Gentle Mates,Minny,breach,Team Heretics,Boo,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Fracture,10,Gentle Mates,Minny,breach,Team Heretics,MiniBoo,raze,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,7,Team Heretics,Boo,kayo,Gentle Mates,Zyppan,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,7,Team Heretics,Boo,kayo,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,2,Team Heretics,Boo,kayo,Gentle Mates,Kada,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,2,Team Heretics,Boo,kayo,Gentle Mates,Zyppan,kayo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,2,Team Heretics,Boo,kayo,Gentle Mates,RobbieBk,sova,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,10,Team Heretics,RieNs,tejo,Gentle Mates,Minny,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,10,Team Heretics,RieNs,tejo,Gentle Mates,Kada,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Team Heretics,RieNs,tejo,Gentle Mates,Minny,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Team Heretics,RieNs,tejo,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,17,Team Heretics,RieNs,tejo,Gentle Mates,Zyppan,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,17,Team Heretics,RieNs,tejo,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,21,Team Heretics,RieNs,tejo,Gentle Mates,Click,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,21,Team Heretics,RieNs,tejo,Gentle Mates,Minny,killjoy,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,21,Team Heretics,RieNs,tejo,Gentle Mates,Kada,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,1,Team Heretics,MiniBoo,jett,Gentle Mates,Kada,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,1,Team Heretics,MiniBoo,jett,Gentle Mates,Zyppan,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,15,Team Heretics,MiniBoo,jett,Gentle Mates,Zyppan,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,15,Team Heretics,MiniBoo,jett,Gentle Mates,Kada,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,18,Team Heretics,MiniBoo,jett,Gentle Mates,Kada,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,18,Team Heretics,MiniBoo,jett,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,19,Team Heretics,MiniBoo,jett,Gentle Mates,Minny,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,19,Team Heretics,MiniBoo,jett,Gentle Mates,Zyppan,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,5,Team Heretics,MiniBoo,jett,Gentle Mates,Zyppan,kayo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,5,Team Heretics,MiniBoo,jett,Gentle Mates,Click,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,5,Team Heretics,MiniBoo,jett,Gentle Mates,Kada,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,7,Team Heretics,MiniBoo,jett,Gentle Mates,Minny,killjoy,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,7,Team Heretics,MiniBoo,jett,Gentle Mates,Click,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,7,Team Heretics,MiniBoo,jett,Gentle Mates,Kada,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,9,Team Heretics,Wo0t,astra,Gentle Mates,Kada,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,9,Team Heretics,Wo0t,astra,Gentle Mates,Click,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,10,Team Heretics,Wo0t,astra,Gentle Mates,Click,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,10,Team Heretics,Wo0t,astra,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,6,Team Heretics,Wo0t,astra,Gentle Mates,Zyppan,kayo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,6,Team Heretics,Wo0t,astra,Gentle Mates,Click,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,6,Team Heretics,Wo0t,astra,Gentle Mates,Kada,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,1,Team Heretics,benjyfishy,killjoy,Gentle Mates,Minny,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,1,Team Heretics,benjyfishy,killjoy,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,2,Team Heretics,benjyfishy,killjoy,Gentle Mates,Minny,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,2,Team Heretics,benjyfishy,killjoy,Gentle Mates,Click,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Team Heretics,benjyfishy,killjoy,Gentle Mates,Minny,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Team Heretics,benjyfishy,killjoy,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,12,Team Heretics,benjyfishy,killjoy,Gentle Mates,Click,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,12,Team Heretics,benjyfishy,killjoy,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,19,Team Heretics,benjyfishy,killjoy,Gentle Mates,Click,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,19,Team Heretics,benjyfishy,killjoy,Gentle Mates,RobbieBk,sova,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,4,Team Heretics,benjyfishy,killjoy,Gentle Mates,Click,jett,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,4,Team Heretics,benjyfishy,killjoy,Gentle Mates,Minny,killjoy,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,4,Team Heretics,benjyfishy,killjoy,Gentle Mates,Zyppan,kayo,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,4,Team Heretics,benjyfishy,killjoy,Gentle Mates,Kada,astra,4k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,12,Team Heretics,benjyfishy,killjoy,Gentle Mates,RobbieBk,sova,1v1
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,10,Gentle Mates,Zyppan,kayo,Team Heretics,Boo,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,10,Gentle Mates,Zyppan,kayo,Team Heretics,Wo0t,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,14,Gentle Mates,Zyppan,kayo,Team Heretics,RieNs,tejo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,14,Gentle Mates,Zyppan,kayo,Team Heretics,Boo,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,19,Gentle Mates,Zyppan,kayo,Team Heretics,Boo,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,19,Gentle Mates,Zyppan,kayo,Team Heretics,RieNs,tejo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,20,Gentle Mates,Zyppan,kayo,Team Heretics,RieNs,tejo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,20,Gentle Mates,Zyppan,kayo,Team Heretics,Wo0t,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Gentle Mates,Zyppan,kayo,Team Heretics,MiniBoo,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Gentle Mates,Zyppan,kayo,Team Heretics,Wo0t,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Gentle Mates,Zyppan,kayo,Team Heretics,benjyfishy,killjoy,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,9,Gentle Mates,Zyppan,kayo,Team Heretics,Boo,kayo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,9,Gentle Mates,Zyppan,kayo,Team Heretics,RieNs,tejo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,9,Gentle Mates,Zyppan,kayo,Team Heretics,Wo0t,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,12,Gentle Mates,RobbieBk,sova,Team Heretics,MiniBoo,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,12,Gentle Mates,RobbieBk,sova,Team Heretics,Wo0t,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Gentle Mates,RobbieBk,sova,Team Heretics,Wo0t,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Gentle Mates,RobbieBk,sova,Team Heretics,Boo,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,20,Gentle Mates,RobbieBk,sova,Team Heretics,benjyfishy,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,20,Gentle Mates,RobbieBk,sova,Team Heretics,Boo,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,3,Gentle Mates,RobbieBk,sova,Team Heretics,benjyfishy,killjoy,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,3,Gentle Mates,RobbieBk,sova,Team Heretics,Boo,kayo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,3,Gentle Mates,RobbieBk,sova,Team Heretics,Wo0t,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,14,Gentle Mates,Click,jett,Team Heretics,MiniBoo,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,14,Gentle Mates,Click,jett,Team Heretics,benjyfishy,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,15,Gentle Mates,Click,jett,Team Heretics,MiniBoo,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,15,Gentle Mates,Click,jett,Team Heretics,Wo0t,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,11,Gentle Mates,Click,jett,Team Heretics,benjyfishy,killjoy,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,11,Gentle Mates,Click,jett,Team Heretics,MiniBoo,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,11,Gentle Mates,Click,jett,Team Heretics,Wo0t,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Gentle Mates,Click,jett,Team Heretics,benjyfishy,killjoy,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Gentle Mates,Click,jett,Team Heretics,MiniBoo,jett,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,16,Gentle Mates,Click,jett,Team Heretics,RieNs,tejo,3k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Gentle Mates,Kada,astra,Team Heretics,Boo,kayo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,8,Gentle Mates,Kada,astra,Team Heretics,RieNs,tejo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,13,Gentle Mates,Kada,astra,Team Heretics,MiniBoo,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,13,Gentle Mates,Kada,astra,Team Heretics,RieNs,tejo,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,17,Gentle Mates,Minny,killjoy,Team Heretics,MiniBoo,jett,2k
VCT 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Heretics vs Gentle Mates,Pearl,17,Gentle Mates,Minny,killjoy,Team Heretics,benjyfishy,killjoy,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,16,Karmine Corp,saadhak,deadlock,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,16,Karmine Corp,saadhak,deadlock,GIANTX,runneR,gekko,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,22,Karmine Corp,saadhak,deadlock,GIANTX,Cloud,fade,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,22,Karmine Corp,saadhak,deadlock,GIANTX,westside,viper,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,26,Karmine Corp,saadhak,deadlock,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,26,Karmine Corp,saadhak,deadlock,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,25,Karmine Corp,saadhak,deadlock,GIANTX,westside,viper,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,25,Karmine Corp,saadhak,deadlock,GIANTX,Cloud,fade,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,25,Karmine Corp,saadhak,deadlock,GIANTX,runneR,gekko,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,11,Karmine Corp,SUYGETSU,astra,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,11,Karmine Corp,SUYGETSU,astra,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,13,Karmine Corp,SUYGETSU,astra,GIANTX,Cloud,fade,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,13,Karmine Corp,SUYGETSU,astra,GIANTX,runneR,gekko,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,2,Karmine Corp,SUYGETSU,astra,GIANTX,Cloud,fade,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,2,Karmine Corp,SUYGETSU,astra,GIANTX,westside,viper,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,2,Karmine Corp,SUYGETSU,astra,GIANTX,tomaszy,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,1,Karmine Corp,Avez,gekko,GIANTX,runneR,gekko,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,1,Karmine Corp,Avez,gekko,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,5,Karmine Corp,Avez,gekko,GIANTX,westside,viper,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,5,Karmine Corp,Avez,gekko,GIANTX,runneR,gekko,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,14,Karmine Corp,Avez,gekko,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,14,Karmine Corp,Avez,gekko,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,21,Karmine Corp,Avez,gekko,GIANTX,runneR,gekko,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,21,Karmine Corp,Avez,gekko,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,24,Karmine Corp,Avez,gekko,GIANTX,Cloud,fade,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,24,Karmine Corp,Avez,gekko,GIANTX,tomaszy,astra,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,24,Karmine Corp,Avez,gekko,GIANTX,westside,viper,3k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,10,Karmine Corp,Avez,gekko,GIANTX,Cloud,fade,4k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,10,Karmine Corp,Avez,gekko,GIANTX,westside,viper,4k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,10,Karmine Corp,Avez,gekko,GIANTX,tomaszy,astra,4k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,10,Karmine Corp,Avez,gekko,GIANTX,purp0,raze,4k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,5,Karmine Corp,Avez,gekko,GIANTX,westside,viper,1v2
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,5,Karmine Corp,Avez,gekko,GIANTX,runneR,gekko,1v2
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,6,Karmine Corp,marteen,yoru,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,6,Karmine Corp,marteen,yoru,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,12,Karmine Corp,marteen,yoru,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,12,Karmine Corp,marteen,yoru,GIANTX,tomaszy,astra,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,13,Karmine Corp,marteen,yoru,GIANTX,purp0,raze,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,13,Karmine Corp,marteen,yoru,GIANTX,westside,viper,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,14,Karmine Corp,marteen,yoru,GIANTX,runneR,gekko,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,14,Karmine Corp,marteen,yoru,GIANTX,westside,viper,2k
VCT 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Bind,19,Karmine Corp,marteen,yoru,GIANTX,tomaszy,astra,2k
